loan_id,is_first_loan,fully_repaid_previous_loans,currently_repaying_other_loans,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,requested_loan_amount_adjusted,combined_savings_checking,combined_loan_payment
157029,1,1.0,1.0,11960.597630001035,47,9015,1467.5033997325163,0,21612.208470821264,35,7,7564.272964787442,10482.503399732515,7564.272964787442
899629,1,0.0,1.0,12042.393025220545,16,2037,619.5851191469498,0,21612.208470821264,33,0,7564.272964787442,2656.5851191469496,7564.272964787442
687756,0,1.0,0.0,3329.864153774831,60,1500,2468.4666101472103,1,25000.0,51,7,12500.0,3968.4666101472103,0.0
338438,0,0.0,0.0,9459.759273230333,74,4750,720.5672776894196,0,44128.545189072,37,5,22064.272594536,5470.56727768942,0.0
504031,1,0.0,0.0,6520.764087714368,60,730,1194.73783931125,0,21612.208470821264,37,4,10806.104235410632,1924.73783931125,0.0
867005,0,1.0,1.0,5248.098099729112,60,3936,4543.212795975941,0,72040.69490273755,41,3,25214.24321595814,8479.212795975942,25214.24321595814
765283,1,0.0,0.0,3099.42981455428,6,5988,7716.42662332018,0,21612.208470821264,56,0,10806.104235410632,13704.42662332018,0.0
900214,1,0.0,0.0,4857.8217206889885,70,3102,407.24734818983376,1,44128.545189072,60,0,22064.272594536,3509.2473481898337,0.0
517550,0,0.0,0.0,3741.4796910084874,57,4711,4239.591402927834,0,72040.69490273755,43,9,36020.347451368776,8950.591402927834,0.0
302364,0,1.0,0.0,4965.8764341813885,70,9083,809.009883609434,0,66192.817783608,23,5,33096.408891804,9892.009883609435,0.0
614289,0,0.0,0.0,15268.473774308257,33,9954,1042.9271427871963,1,25000.0,29,9,12500.0,10996.927142787197,0.0
914007,0,0.0,0.0,5511.4533004651,99,2885,1110.674585972274,0,13238.5635567216,56,8,6619.2817783608,3995.674585972274,0.0
636498,1,0.0,0.0,16527.067436234243,23,450,4867.816155210299,1,25000.0,49,8,12500.0,5317.816155210299,0.0
280033,0,0.0,1.0,9482.109202812058,60,5527,2124.1155180316746,1,72040.69490273755,31,2,25214.24321595814,7651.115518031675,25214.24321595814
978493,0,0.0,0.0,2851.848941376096,70,3802,5657.584372495805,1,25000.0,29,6,12500.0,9459.584372495805,0.0
778287,0,0.0,0.0,10903.58237744166,70,5794,133.69231127444036,0,13238.5635567216,60,4,6619.2817783608,5927.692311274441,0.0
998622,0,1.0,0.0,8599.950262971552,60,7003,1535.3862315115648,0,25000.0,20,4,12500.0,8538.386231511566,0.0
645422,1,0.0,1.0,15602.691518215926,60,1949,8577.921470261555,1,25000.0,29,5,8750.0,10526.921470261555,8750.0
294115,0,0.0,1.0,5948.3125409036975,70,7448,2624.4829105567064,0,66192.817783608,25,7,23167.486224262797,10072.482910556706,23167.486224262797
348432,0,1.0,1.0,4327.240263225612,47,3878,11454.91930438813,1,72040.69490273755,50,2,25214.24321595814,15332.91930438813,25214.24321595814
906379,1,0.0,1.0,7785.242670274493,96,4885,2666.3046079297364,0,66192.817783608,33,4,23167.486224262797,7551.304607929736,23167.486224262797
918586,0,1.0,1.0,4183.878441496796,60,6489,11398.144572354744,0,25000.0,31,1,8750.0,17887.144572354744,8750.0
249183,0,1.0,1.0,9770.002254300534,94,202,3499.3105474089416,0,22064.272594536,18,1,7722.4954080876,3701.3105474089416,7722.4954080876
783974,1,0.0,1.0,2324.57236091571,60,1500,2468.4666101472103,1,21612.208470821264,24,6,7564.272964787442,3968.4666101472103,7564.272964787442
557247,0,1.0,0.0,3277.972451431272,29,830,7373.309764509718,0,108061.04235410632,27,4,54030.52117705316,8203.309764509719,0.0
548041,1,1.0,0.0,12961.262320266254,80,1101,4263.07072566395,1,66192.817783608,60,0,33096.408891804,5364.07072566395,0.0
580277,1,1.0,1.0,2644.717778764109,43,3741,6499.472584517604,0,25000.0,61,0,8750.0,10240.472584517604,8750.0
259008,1,1.0,0.0,8947.328024582326,84,6191,2869.242680428374,1,13238.5635567216,60,7,6619.2817783608,9060.242680428375,0.0
653999,0,0.0,1.0,7205.030942346385,9,9009,5409.644576137612,0,72040.69490273755,38,9,25214.24321595814,14418.644576137613,25214.24321595814
625834,1,0.0,0.0,889.6283773423339,70,4253,1237.5108812839223,0,13238.5635567216,49,5,6619.2817783608,5490.510881283923,0.0
972456,1,0.0,1.0,6155.7631305520445,47,2120,3586.6819845438968,1,25000.0,59,3,8750.0,5706.681984543897,8750.0
443696,1,0.0,1.0,13898.181024286814,11,9631,7874.408486369601,1,36020.347451368776,56,6,12607.12160797907,17505.4084863696,12607.12160797907
689117,0,1.0,0.0,1033.4364449776615,20,6352,9028.416626613422,1,25000.0,27,5,12500.0,15380.416626613422,0.0
851164,0,0.0,1.0,10441.66593597855,54,2776,11689.423632352116,1,72040.69490273755,36,6,25214.24321595814,14465.423632352116,25214.24321595814
670960,1,1.0,0.0,5632.448505222931,60,7771,12221.378186838838,1,25000.0,39,3,12500.0,19992.37818683884,0.0
713551,1,0.0,1.0,7513.742595271627,60,3588,8903.759062800988,0,36020.347451368776,47,1,12607.12160797907,12491.759062800988,12607.12160797907
682298,0,1.0,0.0,14828.713584956062,45,3404,2890.574400482383,1,72040.69490273755,23,3,36020.347451368776,6294.574400482383,0.0
340520,1,1.0,0.0,11998.713584125368,70,7475,4526.341738635156,0,44128.545189072,60,8,22064.272594536,12001.341738635156,0.0
168696,1,0.0,1.0,2433.6328878750546,60,9383,10808.18105252956,0,108061.04235410632,51,4,37821.36482393721,20191.18105252956,37821.36482393721
378420,0,1.0,0.0,2924.106387821934,80,1500,1371.2031925583628,1,13238.5635567216,43,8,6619.2817783608,2871.203192558363,0.0
613664,0,0.0,0.0,4287.661846183914,60,1500,2468.4666101472103,0,28816.277961095017,35,7,14408.138980547508,3968.4666101472103,0.0
150727,1,1.0,1.0,5815.388743993444,60,5834,12225.08088675406,0,72040.69490273755,37,6,25214.24321595814,18059.08088675406,25214.24321595814
870606,0,0.0,0.0,3214.461998310713,70,7549,2458.5673242571443,0,66192.817783608,49,6,33096.408891804,10007.567324257145,0.0
255994,1,1.0,1.0,16867.441822792844,60,9273,8587.795336702146,0,21612.208470821264,47,0,7564.272964787442,17860.795336702147,7564.272964787442
611430,0,0.0,0.0,8491.769256390911,58,3968,8924.741028987239,1,108061.04235410632,61,5,54030.52117705316,12892.741028987239,0.0
324122,0,1.0,0.0,3689.107242854015,70,1293,6772.372568045754,0,13238.5635567216,23,7,6619.2817783608,8065.372568045754,0.0
397062,1,1.0,0.0,8730.119279019802,31,8189,4223.546369961877,0,25000.0,54,8,12500.0,12412.546369961878,0.0
384377,1,1.0,0.0,3797.768995245568,11,1044,4346.969700469237,0,72040.69490273755,36,1,36020.347451368776,5390.969700469237,0.0
958804,1,1.0,0.0,10896.37797176872,47,160,11042.685380493544,0,36020.347451368776,19,5,10806.104235410632,11202.685380493544,0.0
864277,1,0.0,1.0,11417.054035961724,60,7934,10435.442594397333,0,108061.04235410632,25,1,37821.36482393721,18369.442594397333,37821.36482393721
755544,1,1.0,0.0,13067.034266411163,60,3969,9533.218048388526,0,21612.208470821264,25,6,10806.104235410632,13502.218048388526,0.0
627776,1,1.0,1.0,1929.6677108774377,48,1827,3773.051213610011,0,25000.0,58,7,8750.0,5600.0512136100115,8750.0
846451,1,0.0,1.0,4471.481605333132,22,7089,10829.163018715812,1,108061.04235410632,47,5,37821.36482393721,17918.16301871581,37821.36482393721
237127,0,0.0,0.0,13591.22841211898,60,3448,2995.48423141364,1,21612.208470821264,21,3,10806.104235410632,6443.48423141364,0.0
502171,0,1.0,0.0,3329.8087476829683,70,1745,2937.802840056292,0,13238.5635567216,32,4,6619.2817783608,4682.802840056293,0.0
631800,0,1.0,1.0,5087.189394728071,70,1030,1508.323511814199,0,22064.272594536,31,4,7722.4954080876,2538.3235118141993,7722.4954080876
254171,0,0.0,0.0,15554.317897387184,40,9214,8792.678065344364,0,72040.69490273755,21,9,36020.347451368776,18006.678065344364,0.0
907687,0,0.0,0.0,13765.37344710245,6,3343,9308.587586865133,1,21612.208470821264,31,4,10806.104235410632,12651.587586865133,0.0
171823,0,1.0,0.0,1890.9688142144444,60,9197,10689.694655242494,0,25000.0,32,4,12500.0,19886.694655242492,0.0
782960,1,0.0,1.0,6065.172531545492,60,5167,8105.210114418365,0,25000.0,53,9,8750.0,13272.210114418365,8750.0
725919,1,1.0,0.0,10338.762051670135,9,3636,4188.987837419816,1,21612.208470821264,20,7,10806.104235410632,7824.987837419816,0.0
372040,1,1.0,1.0,9444.512289117907,70,5492,1038.6864183629598,0,13238.5635567216,32,7,4633.49724485256,6530.68641836296,4633.49724485256
301880,1,1.0,1.0,1167.1235425407292,48,8905,8954.362628309005,0,108061.04235410632,60,9,37821.36482393721,17859.362628309005,37821.36482393721
280131,1,0.0,1.0,12344.09091988942,70,6662,5742.598970434423,0,22064.272594536,49,1,7722.4954080876,12404.598970434423,7722.4954080876
964532,1,1.0,1.0,2320.174759022188,60,2603,8713.687133819652,0,25000.0,37,5,8750.0,11316.687133819652,8750.0
143333,0,1.0,0.0,12376.610769128214,40,4130,3917.456510303623,0,36020.347451368776,42,8,18010.173725684388,8047.456510303623,0.0
223174,0,0.0,1.0,11996.657965527917,29,7169,4375.357066485931,1,108061.04235410632,21,0,37821.36482393721,11544.35706648593,37821.36482393721
781653,1,0.0,0.0,7166.332045683392,20,8048,5078.8700503778855,1,72040.69490273755,41,6,36020.347451368776,13126.870050377885,0.0
952834,0,1.0,1.0,4767.66564071987,70,6452,2992.650967758627,1,66192.817783608,59,9,23167.486224262797,9444.650967758627,23167.486224262797
948195,1,1.0,0.0,10109.20723282829,21,4408,5426.923842408642,0,25000.0,36,6,12500.0,9834.923842408642,0.0
156141,1,0.0,0.0,6869.760711176309,77,4170,670.5183611610394,1,44128.545189072,33,3,22064.272594536,4840.518361161039,0.0
185009,1,1.0,1.0,7949.644933747592,70,7431,5942.794636547944,1,44128.545189072,32,5,15444.9908161752,13373.794636547944,15444.9908161752
163724,1,0.0,1.0,9654.65550492828,70,9799,4784.813540432407,1,13238.5635567216,38,7,4633.49724485256,14583.813540432406,4633.49724485256
473983,0,0.0,1.0,13710.843183622776,5,5651,7668.291524422309,0,36020.347451368776,29,2,12607.12160797907,13319.291524422308,12607.12160797907
516031,1,1.0,0.0,7792.55055532092,29,6446,2045.124586506964,0,108061.04235410632,18,3,32418.312706231896,8491.124586506965,0.0
911907,0,1.0,0.0,16480.452856162912,60,1208,5205.996080800467,0,108061.04235410632,50,2,54030.52117705316,6413.996080800467,0.0
937676,0,1.0,0.0,4003.576763862396,60,1500,2468.4666101472103,1,28816.277961095017,19,8,8644.883388328504,3968.4666101472103,0.0
522847,0,0.0,1.0,10521.70229044065,59,3622,4496.311930383144,1,36020.347451368776,61,0,12607.12160797907,8118.311930383144,12607.12160797907
163781,0,1.0,0.0,8503.203021314068,24,7881,12113.999889297434,1,72040.69490273755,20,8,36020.347451368776,19994.999889297433,0.0
626161,1,1.0,1.0,11141.764157427247,32,166,11232.75730947488,0,108061.04235410632,35,6,37821.36482393721,11398.75730947488,37821.36482393721
287582,0,0.0,1.0,9264.867669272073,20,6641,8307.624376450436,0,72040.69490273755,63,4,25214.24321595814,14948.624376450436,25214.24321595814
923930,1,0.0,1.0,7584.380227402118,99,399,2654.64938079299,0,44128.545189072,22,0,15444.9908161752,3053.64938079299,15444.9908161752
804104,0,0.0,1.0,1254.8930836878078,70,2957,4983.63800335337,1,25000.0,47,4,8750.0,7940.63800335337,8750.0
942586,1,1.0,0.0,4436.300790184957,60,6428,1565.0078308333314,1,25000.0,61,5,12500.0,7993.007830833331,0.0
391094,1,1.0,1.0,716.6082532839515,90,3072,5423.108626568324,1,25000.0,49,2,8750.0,8495.108626568324,8750.0
375290,0,1.0,1.0,6880.487922604464,37,8286,7989.192183741447,1,108061.04235410632,25,1,37821.36482393721,16275.192183741447,37821.36482393721
751187,0,0.0,1.0,8970.52995692732,70,8392,3902.4442860211,1,44128.545189072,38,6,15444.9908161752,12294.4442860211,15444.9908161752
645880,1,1.0,1.0,3607.792593445419,60,1500,2468.4666101472103,1,25000.0,52,9,8750.0,3968.4666101472103,8750.0
162698,0,0.0,0.0,6353.655215760533,60,7739,1585.9897970195827,0,25000.0,53,4,12500.0,9324.989797019583,0.0
428813,1,0.0,0.0,16453.187724423075,53,3060,12121.405289127875,0,72040.69490273755,56,9,36020.347451368776,15181.405289127875,0.0
480371,1,1.0,0.0,3978.9501932586727,10,6064,4439.537198349758,0,36020.347451368776,52,9,18010.173725684388,10503.537198349757,0.0
141167,1,0.0,1.0,11251.611362616568,70,4790,6720.266846728536,0,66192.817783608,20,7,23167.486224262797,11510.266846728537,23167.486224262797
304381,1,1.0,0.0,6931.411559978721,70,4110,1415.7672963165096,0,13238.5635567216,27,8,6619.2817783608,5525.76729631651,0.0
658987,1,0.0,1.0,14944.81027494504,60,9769,11880.729794638524,0,36020.347451368776,47,2,12607.12160797907,21649.729794638522,12607.12160797907
332518,0,0.0,1.0,11825.15149168056,60,9831,9214.785855679536,1,21612.208470821264,35,4,7564.272964787442,19045.785855679536,7564.272964787442
352863,1,0.0,0.0,12379.225274583268,70,5116,4033.394190910424,1,13238.5635567216,22,8,6619.2817783608,9149.394190910425,0.0
785187,0,0.0,0.0,4418.310830839535,77,5536,1881.976381786353,0,44128.545189072,40,8,22064.272594536,7417.976381786353,0.0
970129,0,1.0,0.0,9843.592078459564,43,925,9706.010711098832,0,72040.69490273755,18,7,21612.208470821264,10631.010711098832,0.0
884255,0,0.0,1.0,12572.743813579296,59,4699,7884.28235281019,0,21612.208470821264,39,5,7564.272964787442,12583.28235281019,7564.272964787442
874279,1,1.0,0.0,16591.272423879665,60,4002,545.5311208425335,0,36020.347451368776,52,3,18010.173725684388,4547.531120842534,0.0
180506,1,1.0,1.0,10264.002819480263,26,4740,6155.121492402069,0,25000.0,64,8,8750.0,10895.121492402068,8750.0
462881,0,0.0,0.0,2038.7282378367825,60,7365,10987.144881765233,1,36020.347451368776,25,5,18010.173725684388,18352.144881765234,0.0
508616,0,1.0,0.0,6949.973105854716,70,7116,338.0015869656364,0,22064.272594536,50,0,11032.136297268,7454.001586965636,0.0
435630,0,0.0,0.0,8241.989281294515,70,2276,38.39368939163416,0,44128.545189072,57,1,22064.272594536,2314.3936893916343,0.0
624403,0,1.0,0.0,1106.436636410126,4,467,10329.298530161002,1,25000.0,19,7,7500.0,10796.298530161002,0.0
473254,1,0.0,1.0,3291.165257111837,60,1500,2468.4666101472103,0,25000.0,45,8,8750.0,3968.4666101472103,8750.0
797147,1,1.0,1.0,8465.38364502978,48,1996,7311.598099256037,0,25000.0,18,2,8750.0,9307.598099256036,8750.0
608918,1,0.0,1.0,6890.310994110447,70,8840,6330.845140041961,1,13238.5635567216,23,4,4633.49724485256,15170.845140041962,4633.49724485256
503710,0,0.0,1.0,2448.135318573204,70,609,5915.370572696777,1,66192.817783608,47,7,23167.486224262797,6524.370572696777,23167.486224262797
427260,1,0.0,0.0,3081.839406980192,60,6474,10497.154259651012,0,108061.04235410632,56,3,54030.52117705316,16971.15425965101,0.0
206237,1,0.0,1.0,11164.63168727356,25,9637,10737.829754140364,1,25000.0,37,5,8750.0,20374.829754140366,8750.0
855550,0,0.0,0.0,14498.01392256321,12,562,2822.691568703335,0,108061.04235410632,30,4,54030.52117705316,3384.691568703335,0.0
740515,1,0.0,1.0,6029.112196018612,11,7225,7743.579756031799,1,36020.347451368776,52,8,12607.12160797907,14968.579756031799,12607.12160797907
485338,0,1.0,1.0,1996.0290940221812,70,8667,1801.0753934254094,0,44128.545189072,48,5,15444.9908161752,10468.07539342541,15444.9908161752
315529,1,1.0,0.0,7196.235738559341,3,7648,9230.830888645492,0,108061.04235410632,29,4,54030.52117705316,16878.83088864549,0.0
490786,0,1.0,1.0,8789.926664771701,60,9068,6498.238351212532,1,72040.69490273755,54,7,25214.24321595814,15566.23835121253,25214.24321595814
319914,1,0.0,1.0,11276.33077536902,4,9709,9167.88499008674,0,25000.0,35,8,8750.0,18876.884990086743,8750.0
135616,0,0.0,1.0,7344.874682560383,5,7094,2204.340682861459,0,36020.347451368776,31,3,12607.12160797907,9298.340682861459,12607.12160797907
842430,1,0.0,0.0,4449.467711417098,70,5826,2891.181931509308,1,25000.0,62,2,12500.0,8717.181931509309,0.0
609946,1,0.0,1.0,15200.75070514802,60,9737,10297.208464229088,1,108061.04235410632,63,9,37821.36482393721,20034.208464229087,37821.36482393721
665233,1,1.0,0.0,3591.96122662874,43,9655,12016.49545819662,0,108061.04235410632,58,6,54030.52117705316,21671.49545819662,0.0
339405,0,0.0,1.0,12395.080697081006,51,4956,8253.318111027198,0,72040.69490273755,19,5,25214.24321595814,13209.318111027198,25214.24321595814
825225,1,1.0,1.0,16686.260624779738,60,2638,8333.543275856982,0,21612.208470821264,30,6,7564.272964787442,10971.543275856982,7564.272964787442
784652,1,0.0,0.0,1709.6509576496865,100,1500,1371.2031925583628,1,17651.4180756288,56,7,8825.7090378144,2871.203192558363,0.0
766476,0,0.0,0.0,4482.91537025629,60,594,11774.585730402194,1,25000.0,58,3,12500.0,12368.585730402194,0.0
429460,1,0.0,1.0,16190.21113119046,60,9457,441.85552321635066,1,36020.347451368776,60,0,12607.12160797907,9898.85552321635,12607.12160797907
556416,1,0.0,0.0,6623.667972022781,26,240,3106.565228870264,1,21612.208470821264,63,5,10806.104235410632,3346.565228870264,0.0
680445,1,0.0,1.0,3956.082663412358,60,7110,4010.024008184144,0,72040.69490273755,29,9,25214.24321595814,11120.024008184144,25214.24321595814
577796,1,0.0,1.0,8459.22700237885,59,5971,7338.751231967656,0,36020.347451368776,58,9,12607.12160797907,13309.751231967657,12607.12160797907
677595,0,1.0,0.0,7258.681685447353,60,7598,8805.0203983951,0,108061.04235410632,43,3,54030.52117705316,16403.0203983951,0.0
323520,1,0.0,0.0,10474.678085235631,82,9345,6332.901944830798,1,25000.0,49,7,12500.0,15677.901944830799,0.0
321201,1,0.0,0.0,13812.867547552489,16,4291,6209.427757825308,0,25000.0,30,6,12500.0,10500.427757825308,0.0
960945,0,0.0,1.0,3333.786221799253,70,3269,1799.0185886365718,0,66192.817783608,35,8,23167.486224262797,5068.018588636572,23167.486224262797
590980,1,1.0,1.0,1899.2438905259216,80,1500,1112.7313907611117,0,25000.0,23,5,8750.0,2612.7313907611115,8750.0
953006,1,1.0,0.0,1530.3654589456432,6,9031,5413.347276052832,1,36020.347451368776,47,9,18010.173725684388,14444.347276052831,0.0
434892,1,0.0,0.0,15936.909262123596,45,3833,8060.777715435715,0,72040.69490273755,23,9,36020.347451368776,11893.777715435715,0.0
722003,1,1.0,1.0,3971.9140302290375,60,7396,4728.347791736982,0,108061.04235410632,48,0,37821.36482393721,12124.347791736982,37821.36482393721
793516,1,0.0,0.0,1146.0150534518236,60,9726,7648.543791541131,1,36020.347451368776,28,4,18010.173725684388,17374.54379154113,0.0
724350,0,1.0,1.0,7349.272284453906,33,2889,5705.860569355276,0,21612.208470821264,57,2,7564.272964787442,8594.860569355276,7564.272964787442
996999,1,0.0,0.0,6934.138665705432,20,5916,8712.45290051458,1,108061.04235410632,25,5,54030.52117705316,14628.45290051458,0.0
686763,0,0.0,0.0,672.8560380048203,70,8513,5288.045112101326,1,25000.0,45,1,12500.0,13801.045112101325,0.0
872602,0,1.0,0.0,7176.00676984914,14,5210,3947.0781096253895,0,36020.347451368776,25,8,18010.173725684388,9157.078109625389,0.0
377177,1,0.0,1.0,2572.5971077103486,41,1390,1916.764322779309,0,108061.04235410632,50,9,37821.36482393721,3306.7643227793087,37821.36482393721
308009,1,1.0,0.0,5911.189449151708,96,1785,1263.5637419425314,1,66192.817783608,19,0,19857.8453350824,3048.563741942531,0.0
446319,1,0.0,1.0,13953.59080814519,60,3237,7135.102736630512,1,21612.208470821264,50,7,7564.272964787442,10372.102736630512,7564.272964787442
774149,1,1.0,0.0,6625.146053024803,70,5512,643.7798989061513,1,13238.5635567216,64,7,6619.2817783608,6155.779898906151,0.0
557365,1,0.0,0.0,908.5445512016375,60,1500,2468.4666101472103,0,28816.277961095017,62,9,14408.138980547508,3968.4666101472103,0.0
497721,0,0.0,0.0,4492.5900944220375,60,1908,5853.968565964109,0,25000.0,21,9,12500.0,7761.968565964109,0.0
690835,1,1.0,1.0,13923.68711526924,47,244,7364.670131374202,0,72040.69490273755,58,3,25214.24321595814,7608.670131374202,25214.24321595814
136352,0,0.0,0.0,12232.369427020694,8,5887,6389.625820366054,1,36020.347451368776,54,2,18010.173725684388,12276.625820366055,0.0
246762,0,0.0,1.0,5657.075075826654,60,4815,176.49536262552553,0,36020.347451368776,27,2,12607.12160797907,4991.495362625526,12607.12160797907
637283,1,1.0,1.0,5951.714402692625,46,2165,1050.332542617638,1,108061.04235410632,55,8,37821.36482393721,3215.332542617638,37821.36482393721
360915,0,1.0,0.0,5537.969794573664,70,4299,5777.564651844661,1,22064.272594536,33,6,11032.136297268,10076.564651844661,0.0
738281,1,1.0,1.0,15102.244422733129,16,4102,3595.321617679412,1,21612.208470821264,56,6,7564.272964787442,7697.321617679412,7564.272964787442
874509,1,0.0,0.0,8161.949114376765,38,3756,6705.589546464897,1,72040.69490273755,18,1,21612.208470821264,10461.589546464897,0.0
948030,0,1.0,1.0,5585.833925151598,42,4474,2732.5925374329618,0,36020.347451368776,33,7,12607.12160797907,7206.592537432962,12607.12160797907
752477,0,1.0,0.0,3779.299067292776,60,7736,9356.722685763,1,25000.0,44,3,12500.0,17092.722685763,0.0
518075,1,1.0,0.0,15723.185810098428,60,9325,9478.911782965288,1,21612.208470821264,28,0,10806.104235410632,18803.91178296529,0.0
113106,1,1.0,0.0,2826.778497155918,60,1500,2468.4666101472103,0,21612.208470821264,57,9,10806.104235410632,3968.4666101472103,0.0
668417,0,1.0,1.0,8679.986617433651,42,9740,4845.599955718974,0,36020.347451368776,41,6,12607.12160797907,14585.599955718975,12607.12160797907
928960,1,0.0,1.0,10711.6786922408,37,6376,11488.243603625117,1,108061.04235410632,51,6,37821.36482393721,17864.243603625117,37821.36482393721
282536,0,0.0,0.0,7168.734182250372,70,8801,1572.770061864442,1,25000.0,37,7,12500.0,10373.770061864441,0.0
795262,0,1.0,0.0,15658.980822453008,60,6881,10973.568315409424,0,72040.69490273755,63,5,36020.347451368776,17854.568315409422,0.0
403594,1,0.0,1.0,7486.477463531791,6,9633,5665.130870287848,0,21612.208470821264,50,0,7564.272964787442,15298.130870287849,7564.272964787442
332747,0,0.0,0.0,2444.187132419507,60,2582,8587.795336702146,0,72040.69490273755,33,5,36020.347451368776,11169.795336702146,0.0
381425,1,0.0,0.0,3628.119306404317,70,9711,1802.446596617968,0,13238.5635567216,28,5,6619.2817783608,11513.446596617969,0.0
885942,0,0.0,0.0,9793.20418664553,70,5711,2921.348401745592,1,13238.5635567216,28,6,6619.2817783608,8632.348401745592,0.0
735448,0,0.0,1.0,14438.20653681131,60,1680,4254.402202588717,1,25000.0,54,1,8750.0,5934.402202588717,8750.0
367530,0,0.0,0.0,12220.056141718833,30,5858,4728.347791736982,1,72040.69490273755,48,1,36020.347451368776,10586.347791736982,0.0
482598,1,0.0,1.0,9352.819707142511,60,693,2426.502677774708,1,21612.208470821264,54,9,7564.272964787442,3119.502677774708,7564.272964787442
787743,1,0.0,1.0,16253.536598457176,40,2052,6814.202077311375,1,108061.04235410632,19,8,37821.36482393721,8866.202077311376,37821.36482393721
430645,0,0.0,1.0,16569.284414412054,10,1846,11880.729794638524,0,21612.208470821264,19,5,7564.272964787442,13726.729794638524,7564.272964787442
627487,1,0.0,1.0,11095.826959728753,73,6101,2699.8990861474163,1,66192.817783608,40,6,23167.486224262797,8800.899086147416,23167.486224262797
799325,1,1.0,0.0,4745.012443110199,25,397,3106.565228870264,1,72040.69490273755,18,2,21612.208470821264,3503.565228870264,0.0
422283,0,1.0,0.0,1215.7812548776756,70,7822,474.4363046251936,0,66192.817783608,64,5,33096.408891804,8296.436304625193,0.0
968288,1,0.0,1.0,1044.0869555247214,74,4794,1816.1586285435517,1,22064.272594536,61,0,7722.4954080876,6610.1586285435515,7722.4954080876
216779,0,0.0,0.0,8861.812331082207,70,8855,5214.000139703175,0,44128.545189072,33,3,22064.272594536,14069.000139703174,0.0
348393,0,0.0,0.0,982.4242630128068,60,1500,2468.4666101472103,0,28816.277961095017,32,9,14408.138980547508,3968.4666101472103,0.0
820868,0,1.0,0.0,10753.89567041861,45,4543,2667.178172264061,1,21612.208470821264,64,3,10806.104235410632,7210.178172264061,0.0
776727,0,0.0,0.0,7884.016610828896,70,8810,836.4339474606013,0,25000.0,44,7,12500.0,9646.433947460602,0.0
955566,0,0.0,1.0,16703.851032353825,60,6927,3700.231448610669,0,25000.0,47,8,8750.0,10627.23144861067,8750.0
291411,1,1.0,1.0,3152.811149508301,70,4076,2536.040304636692,1,44128.545189072,40,2,15444.9908161752,6612.040304636692,15444.9908161752
245093,1,1.0,0.0,6111.787111616825,50,4882,11379.63107277864,1,36020.347451368776,48,8,18010.173725684388,16261.63107277864,0.0
159242,0,0.0,1.0,6890.162646770213,60,6113,3469.4298205619043,1,36020.347451368776,31,8,12607.12160797907,9582.429820561905,12607.12160797907
511154,1,0.0,1.0,6802.806563552184,87,5103,697.9424250122066,0,66192.817783608,44,9,23167.486224262797,5800.9424250122065,23167.486224262797
202658,1,1.0,0.0,1791.583011420848,60,7781,9135.794924154823,1,72040.69490273755,55,3,36020.347451368776,16916.794924154823,0.0
694434,1,0.0,1.0,4584.060213807295,60,9863,7405.399830441631,1,21612.208470821264,48,6,7564.272964787442,17268.39983044163,7564.272964787442
462377,0,0.0,0.0,8930.649925364403,20,7730,9576.416214066105,1,36020.347451368776,56,8,18010.173725684388,17306.416214066106,0.0
582682,0,1.0,0.0,11371.318976269093,7,3203,11145.126744814655,0,25000.0,57,8,12500.0,14348.126744814655,0.0
564646,0,0.0,1.0,12351.104678145786,39,3965,10998.252981510896,0,21612.208470821264,42,9,7564.272964787442,14963.252981510896,7564.272964787442
811722,1,1.0,0.0,6362.632761350016,85,3980,2799.3113176078978,0,44128.545189072,39,6,22064.272594536,6779.311317607898,0.0
320350,0,0.0,1.0,4171.565156194934,2,837,2469.700843452284,0,25000.0,56,4,8750.0,3306.700843452284,8750.0
124608,0,1.0,0.0,2896.926981360655,95,6668,1704.4055683500449,1,13238.5635567216,31,4,6619.2817783608,8372.405568350045,0.0
476832,1,1.0,0.0,12612.322230620992,60,7099,9051.86705940982,0,21612.208470821264,46,1,10806.104235410632,16150.86705940982,0.0
766003,0,1.0,0.0,6787.258762461798,60,4383,7920.075118657324,1,72040.69490273755,57,5,36020.347451368776,12303.075118657325,0.0
964677,1,0.0,0.0,10808.42593389828,12,8330,8644.570068735531,0,21612.208470821264,38,6,10806.104235410632,16974.57006873553,0.0
515269,1,0.0,1.0,12162.887317103046,22,1308,10244.136432110923,1,108061.04235410632,24,2,37821.36482393721,11552.136432110923,37821.36482393721
766850,1,0.0,1.0,15585.10111064184,36,3348,7838.615720522466,1,72040.69490273755,43,5,25214.24321595814,11186.615720522466,25214.24321595814
968762,1,0.0,0.0,16315.103024966484,60,338,3243.5651257334343,0,21612.208470821264,64,0,10806.104235410632,3581.5651257334343,0.0
642277,0,0.0,0.0,1602.4861299994036,53,6264,5051.716917666266,0,21612.208470821264,45,9,10806.104235410632,11315.716917666266,0.0
896752,0,0.0,0.0,10177.809822367231,26,5404,6858.634476294024,1,72040.69490273755,40,5,36020.347451368776,12262.634476294024,0.0
895701,0,0.0,0.0,5090.663951941025,60,9015,8213.822645264843,1,21612.208470821264,20,6,10806.104235410632,17228.822645264845,0.0
