loan_id,is_first_loan,fully_repaid_previous_loans,currently_repaying_other_loans,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number
241111,0,1.0,0.0,9226.16877260908,60,569,10220.685999314524,0,21612.208470821264,28,3
283888,1,1.0,1.0,7897.213480386742,1,9028,10956.289049138391,1,36020.347451368776,44,3
625740,1,0.0,0.0,8780.27411169837,70,9719,6444.655005024305,0,66192.817783608,40,5
293754,1,0.0,1.0,3058.014683070184,70,3353,4602.443515822145,1,25000.0,57,8
308656,1,0.0,1.0,12766.23829689426,60,2004,9271.560587712922,0,21612.208470821264,23,4
683214,1,1.0,0.0,6517.091339532403,70,9210,3249.0659647670404,1,44128.545189072,50,7
156298,0,1.0,0.0,7414.356792478031,36,8142,1239.1702382938995,0,36020.347451368776,28,0
834074,0,1.0,0.0,5608.901416314075,70,4864,2755.43281544603,0,13238.5635567216,23,7
427029,1,0.0,0.0,17396.913090772887,38,4292,4750.563991228306,0,36020.347451368776,52,0
995391,0,1.0,1.0,1657.0163934790758,60,61,2468.4666101472103,1,28816.277961095017,62,8
388866,1,0.0,1.0,5888.388935425909,60,6033,2506.7278426044923,0,36020.347451368776,46,1
939299,1,0.0,0.0,11337.789968469402,70,8450,2525.7562806925043,0,13238.5635567216,54,5
156673,1,1.0,1.0,5595.508649317347,59,9710,4371.6543665707095,0,72040.69490273755,19,6
461687,1,1.0,1.0,7300.01914324646,36,4025,1909.3589229488675,0,25000.0,35,8
795174,1,0.0,0.0,8514.636786237226,60,6903,975.044311008148,0,25000.0,60,0
987170,1,0.0,1.0,13343.20366532434,39,7911,4754.266691143527,1,36020.347451368776,35,4
907670,1,1.0,0.0,1683.7973758938365,70,8465,5201.659310970149,0,66192.817783608,41,5
348630,1,1.0,1.0,5467.098674026505,60,530,4548.149729196235,0,108061.04235410632,52,7
699724,0,0.0,0.0,4049.311823555024,49,5347,3647.159416492503,1,36020.347451368776,42,1
805823,0,1.0,0.0,6297.667350784033,92,3302,2500.3890216301743,1,13238.5635567216,37,7
864179,1,0.0,0.0,12682.683860917345,60,302,9339.44341949197,0,108061.04235410632,24,7
313253,1,0.0,1.0,10203.546932975562,86,7042,5454.646299997167,1,13238.5635567216,21,3
646503,0,1.0,1.0,2983.1055872134893,79,9619,139.17712404467383,0,25000.0,57,7
439149,0,1.0,0.0,3359.76784665078,60,5259,3311.447957512483,0,25000.0,33,0
449390,1,0.0,0.0,2202.194835716269,84,6612,4862.972122408233,1,66192.817783608,63,7
695375,0,0.0,0.0,11994.07319765637,70,7349,6640.737061560151,1,13238.5635567216,38,0
363278,0,1.0,1.0,12273.7068848198,20,3270,11095.75741261171,0,25000.0,29,8
147813,0,0.0,0.0,1189.264760769111,70,689,3704.991026292696,0,13238.5635567216,20,0
450023,1,1.0,0.0,2298.186749554578,10,6352,7462.174562475016,1,21612.208470821264,48,5
959609,0,0.0,1.0,1547.9558665197312,60,1266,831.8732476196099,0,25000.0,46,8
852471,0,0.0,1.0,13067.034266411163,60,6397,9116.047191273648,1,21612.208470821264,43,5
391500,1,0.0,0.0,15160.292767727617,60,7790,9738.100777030744,1,25000.0,34,5
372818,0,0.0,1.0,13716.999826273708,9,197,11387.03647260908,0,72040.69490273755,21,7
370553,0,1.0,0.0,7597.6384744564,70,9315,6304.792279383352,1,22064.272594536,41,1
701927,1,1.0,0.0,10419.65635996036,70,2338,2807.538536763248,0,44128.545189072,63,1
937710,1,0.0,0.0,8849.216996380637,70,6033,2618.998097786473,0,44128.545189072,29,2
132036,0,0.0,0.0,15556.076938144592,13,1159,3069.5382297180563,0,25000.0,41,6
729790,1,0.0,0.0,6419.619244163362,60,9162,7183.237835528382,1,25000.0,57,7
877126,1,1.0,1.0,16914.056402864175,41,267,6146.481859266554,0,108061.04235410632,62,9
277609,1,1.0,1.0,14883.243848435734,34,1377,4934.464753684273,0,72040.69490273755,25,5
841602,0,0.0,1.0,15962.415353106024,50,2651,5387.428376646287,1,25000.0,53,7
783726,1,0.0,1.0,5917.413107923154,60,2273,3137.4210614971043,1,108061.04235410632,56,6
835126,0,1.0,0.0,12528.767794644074,25,5494,10282.397664568203,0,36020.347451368776,37,9
314211,0,0.0,1.0,17544.672514395224,60,3784,9633.190946099488,0,36020.347451368776,33,0
580732,0,1.0,0.0,1160.0966172496903,70,9425,2167.1866458384925,0,22064.272594536,57,6
217847,0,1.0,0.0,14169.073300927766,60,3337,11736.324497944912,0,108061.04235410632,41,0
325647,1,1.0,1.0,16250.898037321063,5,560,10325.59583024578,0,108061.04235410632,29,5
568658,0,1.0,0.0,11652.01042365589,70,3113,1349.263941477429,0,25000.0,58,4
184823,1,0.0,1.0,17112.828008451368,60,409,8664.317801616708,1,108061.04235410632,41,9
895392,1,0.0,0.0,17355.57563297378,44,3683,8273.065843908376,0,72040.69490273755,52,2
751837,0,1.0,0.0,8993.731889272314,84,729,4213.7074107318485,0,22064.272594536,19,5
624979,0,1.0,1.0,5375.628554641248,60,9892,5837.923532998153,1,108061.04235410632,55,3
662198,1,1.0,0.0,6524.2821692291855,60,8691,5299.797811986061,1,108061.04235410632,61,3
435782,0,0.0,1.0,11826.910532437969,11,4219,7688.039257303487,1,108061.04235410632,64,5
274126,0,0.0,1.0,3165.393842957109,37,4974,573.9184868592264,1,72040.69490273755,36,1
449319,0,1.0,0.0,8596.432181456734,9,7821,11999.21619192559,0,36020.347451368776,40,1
549054,1,1.0,0.0,6815.403414580339,57,4680,8532.254837973833,0,21612.208470821264,39,5
966169,1,1.0,0.0,4502.500699634226,93,1010,4067.674270724383,1,22064.272594536,18,8
599152,1,1.0,1.0,15011.653823726574,37,1392,5223.275347071497,1,25000.0,28,5
438234,1,0.0,1.0,4515.758946688509,70,2995,1506.2667070253617,0,13238.5635567216,48,7
255490,1,0.0,1.0,8692.769681140107,82,4985,3340.250977072172,0,25000.0,51,4
307749,0,1.0,1.0,11312.599299066263,89,9138,5741.227767241865,1,22064.272594536,51,1
900036,0,1.0,0.0,16773.333142271473,53,5183,5078.8700503778855,1,36020.347451368776,61,9
532264,0,0.0,0.0,16390.741777535062,60,4253,8466.840472804932,0,21612.208470821264,25,8
865003,0,1.0,0.0,14277.254307508409,60,6715,2906.6194334483403,1,36020.347451368776,58,8
727706,0,1.0,0.0,3474.9850162610555,60,1500,2468.4666101472103,0,28816.277961095017,28,9
329536,0,0.0,0.0,8202.407051797167,60,6490,10929.135916426774,0,21612.208470821264,33,0
273571,0,0.0,0.0,8485.941027093306,70,1441,4551.023396101206,1,13238.5635567216,43,1
825911,1,0.0,0.0,4344.727559688269,80,5450,6628.3962328271255,0,44128.545189072,44,4
797860,0,0.0,0.0,7889.297796978402,31,9050,12117.702589212657,0,72040.69490273755,43,8
885606,0,1.0,1.0,1653.4983119642584,24,7434,2359.854079300733,1,36020.347451368776,28,6
573302,0,0.0,1.0,7046.717274179594,60,7183,4064.330273607382,0,72040.69490273755,62,1
428707,1,1.0,1.0,8014.189690754426,60,9959,10270.05533151747,1,72040.69490273755,62,2
644932,0,1.0,1.0,11301.329789070129,70,8884,2600.4868546869347,1,22064.272594536,18,3
802415,1,0.0,0.0,8934.069777528044,70,3602,2073.944828744524,1,66192.817783608,33,9
421999,0,1.0,0.0,14413.579966207588,4,8171,12305.306051583844,1,72040.69490273755,22,3
409403,1,0.0,1.0,3731.8049668427375,60,1495,1545.2600979521535,0,28816.277961095017,38,8
279954,1,0.0,1.0,3866.37158478451,35,1208,1461.3322332071484,1,36020.347451368776,62,9
402844,1,1.0,1.0,9303.566565935063,60,9703,1636.5933625276004,1,108061.04235410632,54,9
874935,0,0.0,1.0,11052.932599178102,34,3322,11530.20753599762,1,72040.69490273755,61,5
412147,0,1.0,1.0,15534.088928676983,24,2917,11435.171571506951,1,36020.347451368776,61,6
455067,0,0.0,0.0,8362.639329488482,70,5449,3999.114111096465,0,22064.272594536,28,3
937903,1,0.0,0.0,16432.958755712873,60,91,8176.795646112634,0,72040.69490273755,24,4
456808,1,0.0,0.0,6400.269795831866,60,2001,7804.057187980406,0,36020.347451368776,20,5
951559,1,0.0,1.0,931.412081047952,53,6690,8400.191874330956,0,25000.0,58,4
883340,1,0.0,1.0,10077.544499194932,60,4596,3523.736085985143,0,36020.347451368776,55,6
324145,1,1.0,0.0,8414.371463064925,16,17,1344.080069225156,0,25000.0,39,1
621812,1,1.0,0.0,11948.332245319096,90,2287,4291.180391111397,0,22064.272594536,38,6
697921,1,0.0,1.0,9132.06009208771,60,3021,12295.432185143254,0,21612.208470821264,35,7
436973,1,0.0,0.0,5407.376061088985,70,4272,87.75700432373522,0,13238.5635567216,31,9
181729,1,1.0,1.0,1995.631739280267,60,875,9024.7139266982,1,108061.04235410632,54,1
700487,0,0.0,1.0,13002.36288613453,83,2506,3905.186692406217,0,22064.272594536,43,5
990303,1,0.0,1.0,7867.309787510792,60,1726,9100.00215830769,0,108061.04235410632,31,7
116037,1,1.0,0.0,7886.6592358422895,60,3151,1332.9719694794935,0,36020.347451368776,19,4
544022,0,1.0,1.0,3995.661080454056,13,1957,4170.474337843712,0,108061.04235410632,61,6
386889,1,1.0,0.0,7197.239413417079,76,8384,1201.1739966811258,1,44128.545189072,49,3
274078,1,0.0,0.0,3948.166980004019,60,5925,5898.400964946759,1,36020.347451368776,47,9
289146,1,1.0,1.0,2406.3677561352183,60,1500,2468.4666101472103,0,25000.0,44,6
104060,0,0.0,0.0,3568.214176403721,60,2189,5085.041216903253,1,72040.69490273755,49,0
275356,0,0.0,0.0,10431.9912118128,60,1226,9004.966193817023,0,21612.208470821264,52,2
256784,1,0.0,1.0,7045.83775380089,32,6161,12130.044922263392,0,72040.69490273755,57,6
403730,0,0.0,0.0,14299.242316976017,35,3177,7063.517204936243,1,25000.0,27,1
614487,1,0.0,1.0,13863.000209138638,60,6004,11939.972993282056,0,36020.347451368776,57,3
318020,0,1.0,1.0,13237.696771348035,70,4103,5248.965821113413,1,25000.0,61,8
632334,0,1.0,0.0,12395.135171048403,86,3577,3909.300301983892,1,25000.0,56,1
364483,0,1.0,1.0,6512.450953063404,70,4655,2624.4829105567064,0,25000.0,39,2
628316,0,0.0,0.0,2307.8614737203266,60,1500,2468.4666101472103,0,28816.277961095017,41,6
406956,0,1.0,1.0,3263.0206049932967,12,9548,9845.47907457215,0,108061.04235410632,53,3
564495,0,0.0,1.0,3788.544095761132,70,7190,1942.309322258921,0,44128.545189072,23,4
533005,1,1.0,1.0,3062.6550695391825,70,1459,3570.613113421977,0,22064.272594536,27,0
842559,0,1.0,0.0,1961.330444510796,44,2356,7552.27359374539,1,108061.04235410632,59,4
696709,0,1.0,0.0,12970.543093204253,70,1191,6243.773737314505,1,66192.817783608,18,4
192414,1,0.0,1.0,9450.478500292336,70,4002,2078.058438322199,0,44128.545189072,45,3
944836,1,1.0,0.0,7929.755734398805,11,5946,4068.032973522603,1,108061.04235410632,21,4
891570,0,1.0,0.0,4339.553548527473,60,19,2034.0164867613012,0,28816.277961095017,52,8
872335,1,1.0,1.0,8345.403608317914,70,7552,3407.439933507532,0,13238.5635567216,25,4
444753,1,1.0,1.0,8054.647628174828,27,360,9196.272356103433,1,108061.04235410632,23,9
919727,1,0.0,1.0,2073.909052984958,34,8607,9523.344181947938,1,108061.04235410632,61,5
127955,0,1.0,1.0,12905.202516729554,60,9760,2445.016177350812,1,21612.208470821264,37,8
944575,1,1.0,1.0,9511.466436742032,70,2262,6104.596613269831,0,66192.817783608,25,7
510038,0,1.0,1.0,15362.582454829628,11,8485,1818.0256583734204,1,72040.69490273755,28,8
850183,1,0.0,1.0,6672.921113230227,60,1916,11451.21660447291,1,36020.347451368776,52,8
554827,1,0.0,1.0,9421.422296681454,21,1735,6346.427654688478,1,25000.0,35,3
204259,1,1.0,0.0,10335.24397015532,60,5605,1397.152101343321,0,108061.04235410632,35,7
134656,0,0.0,1.0,5108.254359515113,37,1057,698.5760506716605,1,72040.69490273755,52,6
844529,0,0.0,1.0,13099.576520423225,58,733,3216.4119930218158,1,25000.0,19,3
638737,1,1.0,0.0,7041.440151907368,40,8157,12006.621591756031,1,21612.208470821264,22,0
133960,1,0.0,0.0,6353.351988412019,84,7107,3453.3752404582365,1,44128.545189072,61,5
287666,0,0.0,1.0,5647.4003516609055,14,6899,8319.966709501172,1,21612.208470821264,19,0
744319,1,0.0,0.0,3123.1768647792983,60,1500,2468.4666101472103,0,28816.277961095017,42,8
550963,1,0.0,0.0,2127.559796085926,60,1500,2468.4666101472103,1,28816.277961095017,33,9
137359,1,0.0,1.0,2934.079983357854,60,613,5853.968565964109,1,36020.347451368776,49,6
688325,0,0.0,1.0,7374.237011591746,99,133,5752.882994378611,1,66192.817783608,34,2
712150,1,0.0,0.0,13172.576711855689,49,9820,10254.010298551511,0,36020.347451368776,22,2
868552,1,0.0,0.0,8581.48033501876,60,6706,8797.614998564657,0,21612.208470821264,38,0
531850,0,1.0,0.0,15213.943510828583,40,174,4724.645091821761,0,36020.347451368776,59,9
332747,0,1.0,1.0,15695.041157979887,55,1649,7170.895502477646,0,36020.347451368776,23,8
446453,1,1.0,1.0,16367.874247688747,1,1955,12030.07202455243,0,108061.04235410632,38,4
247484,1,1.0,1.0,3085.194089531462,73,9854,2970.026115081413,0,13238.5635567216,42,2
570756,0,0.0,1.0,2263.845684518681,80,1500,414.1033641526256,1,17651.4180756288,20,6
347525,1,1.0,0.0,16736.39328636589,60,5705,5342.995977663637,0,36020.347451368776,22,4
291761,1,1.0,1.0,15278.148498474004,60,2942,6596.97701561842,1,72040.69490273755,20,1
130038,0,1.0,0.0,4307.604467936279,70,7037,6757.289332927612,0,25000.0,39,5
654909,0,1.0,0.0,17111.06896769396,50,8000,3512.6279862394804,0,72040.69490273755,43,6
577368,1,0.0,1.0,1626.233180224422,48,3230,8901.29059619084,0,72040.69490273755,44,2
943014,0,1.0,1.0,9311.929818575083,70,1779,6555.722463621532,0,44128.545189072,43,0
227790,0,1.0,0.0,9176.915631401633,60,8783,12033.77472446765,0,25000.0,48,8
524166,1,1.0,0.0,4676.409853571256,60,2617,11480.838203794676,1,72040.69490273755,50,0
268803,0,1.0,1.0,2469.6932234019346,60,1500,45.66663228772339,0,28816.277961095017,45,5
879409,0,1.0,0.0,6884.885524497986,60,9654,5470.122008086219,1,108061.04235410632,51,5
827752,0,0.0,1.0,12207.530975230313,70,3626,763.0745766587289,1,25000.0,18,4
174879,0,1.0,0.0,11549.861613146086,60,969,2909.087900058488,0,25000.0,38,6
751580,0,0.0,1.0,7847.960339179296,57,8894,1134.2604073626433,1,108061.04235410632,62,4
998322,1,1.0,1.0,5673.203914527343,70,7473,1982.7598164393928,1,22064.272594536,48,8
799750,0,0.0,1.0,10160.219414793144,60,4785,884.945279737775,1,25000.0,39,9
173982,1,1.0,1.0,11796.525316547566,70,7065,6533.783212540599,0,22064.272594536,27,6
756903,1,0.0,0.0,4456.529758895158,60,6270,4103.825739369738,0,72040.69490273755,34,3
503967,0,1.0,0.0,12831.994411487003,73,76,4965.126760253832,1,22064.272594536,53,0
893875,0,0.0,0.0,8036.48645195314,70,8582,3140.055310958651,0,22064.272594536,21,8
591284,1,0.0,0.0,1216.376683748175,60,1500,2468.4666101472103,0,21612.208470821264,54,8
749106,1,0.0,1.0,7531.333002845715,60,8918,4056.92487377694,1,108061.04235410632,30,0
381477,1,0.0,0.0,7735.381730705134,20,5207,6650.049047736585,1,21612.208470821264,58,3
681097,0,0.0,0.0,10015.94273715747,70,8620,3255.9219807298323,1,13238.5635567216,40,5
221839,1,1.0,0.0,1975.402770570066,60,1500,1198.4405392264707,0,28816.277961095017,37,7
810226,0,0.0,1.0,6770.547875266415,4,7204,1463.8006998172957,1,25000.0,22,5
124783,1,0.0,0.0,7403.802547933577,60,1436,4990.005252412586,0,72040.69490273755,49,0
458724,1,0.0,1.0,14676.5565594402,56,2434,11100.694345832006,0,72040.69490273755,20,7
381998,0,0.0,1.0,16281.681250575715,23,2369,4388.93363284174,1,36020.347451368776,40,3
684592,1,0.0,1.0,7872.084188480041,88,1627,2456.510519468307,1,25000.0,22,1
656368,0,0.0,0.0,16577.200097820394,5,2600,11435.171571506951,1,72040.69490273755,48,5
357653,1,0.0,0.0,2169.776774263737,41,7545,5500.977840713058,1,108061.04235410632,64,2
132136,0,1.0,0.0,15628.197609198354,5,6199,1066.377575583595,1,21612.208470821264,28,0
368024,1,0.0,1.0,11198.053461664327,31,95,9095.065225087395,0,21612.208470821264,20,4
720536,1,0.0,1.0,4550.638439416528,36,5641,425.8104902503938,0,72040.69490273755,29,9
725389,1,0.0,0.0,13297.468605631711,17,3387,56.77473203338584,1,108061.04235410632,26,1
645695,1,0.0,0.0,10953.30080389522,70,9198,189.91164216933325,0,13238.5635567216,35,8
691289,1,0.0,0.0,10994.004733804908,8,6991,8305.155909840289,1,25000.0,45,4
672812,1,0.0,0.0,2979.8150430504825,41,476,4909.780087582802,1,21612.208470821264,59,0
146392,1,0.0,1.0,14366.08586575755,18,3259,4904.8431543625065,0,108061.04235410632,40,1
212375,0,1.0,0.0,15403.919912628731,20,4843,11326.559040660475,0,21612.208470821264,37,8
297448,1,0.0,0.0,12101.32089059374,60,9528,11631.414667013656,1,72040.69490273755,33,3
189774,0,0.0,0.0,4569.987887748024,56,7090,9520.87571533779,0,25000.0,59,7
279406,1,0.0,0.0,2043.7587834175968,70,7258,3421.8375670293944,1,25000.0,23,9
481381,0,1.0,1.0,12517.334029720916,8,5575,3404.015455393003,1,25000.0,62,4
275148,1,0.0,1.0,11903.42880538525,10,4566,9830.668274911266,0,72040.69490273755,46,6
720610,1,0.0,1.0,2424.8376840880105,2,9565,1688.431161340692,1,21612.208470821264,29,2
102452,1,0.0,0.0,9838.314956187336,42,9764,1805.6833253226844,0,108061.04235410632,18,7
296940,0,1.0,0.0,3199.6951377265805,60,6492,1662.5122619341462,0,21612.208470821264,42,8
831650,1,0.0,0.0,4451.45644847524,93,1900,1061.3112710401729,0,25000.0,49,5
833474,1,1.0,1.0,5213.79680495964,60,1584,6989.463206631826,0,36020.347451368776,52,2
597881,1,0.0,0.0,9196.26507973313,50,8122,4267.978768944527,1,36020.347451368776,20,2
584428,0,0.0,1.0,11489.596897240934,70,1415,4518.1145194798055,0,44128.545189072,44,5
818580,0,0.0,0.0,14931.617469264474,56,8762,3698.997215305594,0,72040.69490273755,31,5
363793,1,1.0,1.0,13351.998869111383,60,8003,2501.7909093841977,1,36020.347451368776,41,7
398892,0,1.0,1.0,12320.888987544426,70,6233,6267.084191587997,0,25000.0,33,0
446668,0,1.0,1.0,4359.782517237674,50,2722,6111.923326724493,0,72040.69490273755,56,3
690170,1,0.0,0.0,9805.772702175274,60,1503,12132.513388873538,0,72040.69490273755,49,1
820700,0,0.0,0.0,9343.144982976764,26,6084,3842.168278694133,0,108061.04235410632,29,4
415374,0,0.0,0.0,16001.99377014772,43,3467,12244.828619635236,0,108061.04235410632,48,0
297255,0,0.0,1.0,10196.279750320024,35,9872,9983.713204740392,0,36020.347451368776,56,5
143438,1,1.0,1.0,9835.676395051223,60,1017,735.6030498238687,1,72040.69490273755,29,3
426033,1,0.0,0.0,7150.500678866712,60,279,10800.77565269912,1,25000.0,25,4
621220,1,1.0,1.0,7725.7070065393855,60,3520,10092.32573558687,0,21612.208470821264,45,7
124426,1,0.0,0.0,12662.454892207144,33,8315,3760.708880559275,1,108061.04235410632,55,8
312267,0,0.0,0.0,12036.236382569614,60,287,11870.855928197934,1,108061.04235410632,38,0
694517,0,0.0,1.0,4558.554122824868,60,2602,6613.0220485843765,0,21612.208470821264,28,8
803156,1,1.0,0.0,8904.264314003272,60,6124,3011.5292643795965,0,21612.208470821264,53,1
492417,0,0.0,0.0,7223.500870299177,7,7811,11762.243397351458,1,25000.0,23,4
216735,1,0.0,0.0,14011.63915313968,42,3573,4539.51009606072,0,108061.04235410632,37,6
530682,1,0.0,0.0,16412.72978700267,60,6756,6829.012876972258,0,21612.208470821264,52,2
217371,0,0.0,1.0,3651.7686123806384,60,2693,2274.6919812506544,0,36020.347451368776,54,8
293072,0,1.0,1.0,16192.849692326574,24,194,11579.576868200564,1,36020.347451368776,26,2
316604,1,1.0,0.0,12053.072397047925,70,6658,3871.592214188537,1,66192.817783608,43,3
683323,0,0.0,0.0,4280.62568315428,60,6847,4735.753191567424,1,21612.208470821264,46,2
166250,0,0.0,1.0,9504.174400862175,70,6938,3016.647023628398,0,25000.0,62,2
980237,0,1.0,0.0,8864.685896961573,7,9992,5082.572750293106,0,36020.347451368776,36,4
204021,0,0.0,1.0,7384.843609235171,70,7434,4613.413141362612,0,44128.545189072,62,0
910252,0,1.0,1.0,12763.71443915745,70,9204,850.8315809824641,1,44128.545189072,38,9
140493,0,1.0,1.0,7246.957839870637,70,775,47.99211173954269,1,22064.272594536,23,8
945455,1,1.0,1.0,14600.03828649292,24,3627,987.386644058884,0,21612.208470821264,62,2
777319,1,0.0,0.0,5392.339441836632,59,7176,1552.6654977825954,0,72040.69490273755,61,1
391803,0,0.0,1.0,10731.907660951,12,8605,5171.4375482584055,1,36020.347451368776,61,2
521394,1,0.0,1.0,3095.032212660758,10,6465,2699.2682381959744,0,21612.208470821264,64,8
882039,0,0.0,0.0,4092.8208656569072,70,5234,1672.8678949212026,1,44128.545189072,58,3
912432,0,1.0,1.0,10688.811162394484,60,4174,2588.1872407393503,0,21612.208470821264,42,7
915806,1,1.0,1.0,15413.594636794482,60,1849,11345.07254023658,0,21612.208470821264,26,4
205688,0,1.0,1.0,5032.615606946535,54,3386,10352.7489629574,1,36020.347451368776,57,6
441820,1,0.0,0.0,14728.44826178376,60,3516,7472.048428915606,1,108061.04235410632,48,9
418717,0,0.0,1.0,2259.205298049683,70,9145,5015.861278378491,1,44128.545189072,40,5
107530,0,1.0,0.0,9602.60349469456,5,1456,3221.348926242109,0,36020.347451368776,55,1
310450,1,0.0,1.0,8400.299137005655,19,3294,3566.934251662719,0,36020.347451368776,60,9
870646,1,0.0,0.0,17559.6243608332,60,3021,3113.9706287007057,1,21612.208470821264,58,1
306059,1,1.0,1.0,15486.594828226947,60,927,8547.065637634716,0,72040.69490273755,19,5
410355,1,0.0,0.0,10769.67408219341,70,6803,4797.839970761711,0,22064.272594536,18,2
297647,1,0.0,0.0,17301.924889872815,60,154,5791.022667405356,1,72040.69490273755,33,3
315276,0,1.0,1.0,5968.199911485121,70,1629,3240.1531440154117,0,13238.5635567216,55,4
605520,0,0.0,0.0,1649.9802304494408,60,1500,2468.4666101472103,0,25000.0,49,7
562906,1,1.0,1.0,8813.419729334077,70,5048,743.1921303666326,1,44128.545189072,43,0
455087,0,1.0,1.0,9718.70018468354,41,7156,9755.380043301777,1,36020.347451368776,63,9
360762,0,1.0,0.0,13879.711096334022,1,9393,4158.132004792976,1,36020.347451368776,25,8
595874,1,0.0,0.0,9782.597589002104,70,5220,2265.9132757026946,1,66192.817783608,47,5
272568,0,1.0,0.0,3245.430197419209,60,4627,9713.416110929273,0,72040.69490273755,28,8
253195,0,0.0,0.0,13635.2044310542,10,7173,6247.68899028259,1,108061.04235410632,22,1
841841,1,0.0,1.0,2303.4638718268043,60,3765,10204.640966348568,0,72040.69490273755,48,8
217621,0,1.0,1.0,1963.0894852682045,60,8964,10142.929301094888,1,21612.208470821264,49,0
115960,1,1.0,0.0,10320.292123717343,27,2616,3489.1775534430817,1,36020.347451368776,59,3
220571,0,1.0,1.0,8132.045421500815,23,1554,2358.6198459956595,0,72040.69490273755,30,1
330697,0,0.0,1.0,3244.5506770405045,60,6432,6057.617061301255,0,108061.04235410632,20,8
622515,1,0.0,0.0,8410.853381550107,59,7977,4180.348204284301,1,72040.69490273755,37,5
298087,0,1.0,0.0,6560.843554811534,70,2098,3712.5326438517673,1,44128.545189072,32,6
746191,0,1.0,1.0,5858.156460934579,70,5394,1037.3152151704014,1,13238.5635567216,18,3
199357,1,0.0,0.0,5300.869322451375,8,9125,4309.942701317029,0,36020.347451368776,29,3
870461,1,1.0,0.0,11793.210754783997,70,5805,5675.410013999063,0,13238.5635567216,46,2
309738,1,1.0,1.0,1223.073290757531,70,6279,2546.32432858088,0,66192.817783608,58,0
918925,1,0.0,0.0,12973.805106268495,45,3233,9485.082949490656,0,25000.0,29,0
852697,1,1.0,0.0,943.3242779121769,80,1500,1371.2031925583628,1,17651.4180756288,55,8
550326,0,0.0,1.0,3460.912690201785,60,1500,2468.4666101472103,1,28816.277961095017,20,5
382129,1,1.0,0.0,8482.626465329735,70,213,4079.329497861129,0,13238.5635567216,61,8
585924,1,1.0,0.0,14908.74993941816,20,1316,11778.288430317414,0,108061.04235410632,37,1
862909,0,0.0,1.0,6389.14925545858,89,3706,1596.0805161379342,0,25000.0,38,5
851315,1,1.0,1.0,4349.367946157267,70,626,3133.884896592138,0,13238.5635567216,29,6
472572,0,1.0,1.0,12831.331499134289,76,2977,5164.636824771073,1,25000.0,21,7
421985,1,1.0,1.0,9532.01671967617,73,3539,5984.616333920974,1,25000.0,48,0
515850,1,0.0,0.0,3708.937436996424,29,3674,2514.133242434934,0,72040.69490273755,55,5
271676,0,0.0,1.0,3054.037208953899,80,1500,945.4446012689912,1,17651.4180756288,53,6
607823,0,0.0,0.0,10774.124639128811,45,5978,9267.857887797702,1,72040.69490273755,33,9
461170,0,1.0,1.0,16686.260624779738,60,4981,7353.562031628539,0,72040.69490273755,63,4
868951,1,0.0,0.0,12617.599352893218,60,1640,4525.93352970491,0,108061.04235410632,45,6
110882,0,0.0,1.0,5731.834308016527,10,7531,6016.887362233825,0,108061.04235410632,42,5
809704,1,1.0,0.0,796.8206479623587,70,1990,2424.9728460394645,0,44128.545189072,60,9
688599,1,0.0,1.0,1554.9920295493664,60,8597,7327.643132221994,1,25000.0,48,3
645768,0,0.0,1.0,3443.3222826276974,32,181,8754.416832887082,1,25000.0,63,9
716872,1,0.0,0.0,8176.021440436035,60,7013,649.2067184687163,0,25000.0,34,9
660093,1,1.0,1.0,4894.530907489945,24,8499,5602.184971729094,1,108061.04235410632,25,7
501935,1,1.0,1.0,1703.0218341225454,96,1269,369.5392603944788,0,22064.272594536,25,6
790748,1,0.0,1.0,14858.61727783201,53,8026,997.260510499473,0,25000.0,53,6
883891,0,0.0,1.0,2157.1167957317098,82,9079,3040.6430794981693,0,13238.5635567216,29,8
511974,0,1.0,0.0,7753.422877344216,70,9973,1853.8667163389064,0,44128.545189072,57,1
290147,1,1.0,0.0,7277.151613400145,58,4778,3142.357994717399,0,108061.04235410632,54,6
990397,1,1.0,1.0,12948.004073211972,70,540,202.2524709023585,0,66192.817783608,37,1
299188,0,0.0,1.0,2060.7162473043923,60,6201,520.8464547410614,0,72040.69490273755,23,3
450690,1,0.0,0.0,13048.766750824516,70,7154,5585.59620488649,0,25000.0,37,6
251000,1,1.0,0.0,7149.509724021663,87,9147,4329.57408050303,1,25000.0,53,4
654150,1,0.0,1.0,3304.3580627924034,41,8648,1112.0442078713183,0,25000.0,62,2
317285,0,0.0,0.0,14045.940447909152,2,4742,8301.453209925068,0,108061.04235410632,40,0
113680,0,0.0,0.0,15758.366625246605,60,6003,2419.0972779442664,1,108061.04235410632,63,8
701372,1,1.0,1.0,2935.3758978180736,70,8877,3153.7673428842345,1,66192.817783608,32,2
352724,0,1.0,0.0,1361.4975462343998,26,6935,2432.673844300076,0,72040.69490273755,53,4
906223,0,1.0,1.0,12446.092879045862,31,1703,7918.840885352251,1,21612.208470821264,62,0
486102,0,0.0,1.0,4739.160409553164,70,9859,3107.14643433725,1,25000.0,49,4
649589,1,1.0,0.0,2022.8968710201032,60,7164,2563.502574637878,1,108061.04235410632,31,9
123355,1,0.0,0.0,3668.479499576022,60,5758,2426.502677774708,1,36020.347451368776,41,4
